date,price,highest,lowest,final,ratio,,updown,amount,total,cratio,personal,company,foreigners,foreign,program,foreign_ratio
7/8/2009,647000.00,655000.00,638000.00,655000.00,▲,5000.00,0.77,531922.00,344608.00,0.04,-97397.00,416.00,70900.00,547.00,45923.00,46.01
7/7/2009,649000.00,656000.00,643000.00,650000.00,▲,16000.00,2.52,618894.00,401254.00,0.04,-184153.00,-39417.00,204562.00,123584.00,7962.00,45.96
7/6/2009,610000.00,641000.00,609000.00,634000.00,▲,33000.00,5.49,933996.00,586298.00,0.05,-301264.00,116263.00,147220.00,209204.00,-19023.00,45.83
7/3/2009,595000.00,602000.00,594000.00,601000.00,▼,-1000.00,-0.17,227103.00,136030.00,0.05,-7458.00,63767.00,-61661.00,-61486.00,32443.00,45.73
7/2/2009,610000.00,610000.00,600000.00,602000.00,▼,-1000.00,-0.17,253628.00,153243.00,0.05,-7006.00,-89169.00,84825.00,76972.00,-94333.00,45.77
7/1/2009,594000.00,606000.00,590000.00,603000.00,▲,11000.00,1.86,295476.00,177455.00,0.05,-77972.00,50782.00,15570.00,26089.00,36339.00,45.71
6/30/2009,600000.00,609000.00,592000.00,592000.00,▼,-6000.00,-1.00,411839.00,247545.00,0.05,-73995.00,36536.00,30230.00,12771.00,154454.00,45.70
6/29/2009,599000.00,608000.00,595000.00,598000.00,▲,2000.00,0.34,270129.00,162609.00,0.06,-75875.00,89805.00,-50404.00,20052.00,19627.00,45.68
6/26/2009,596000.00,601000.00,590000.00,596000.00,▲,8000.00,1.36,553229.00,331074.00,0.07,-220788.00,142107.00,66944.00,158693.00,46013.00,45.71
6/25/2009,581000.00,597000.00,578000.00,588000.00,▲,8000.00,1.38,635999.00,374850.00,0.07,-183389.00,75726.00,98299.00,87360.00,130154.00,45.67
6/24/2009,577000.00,583000.00,574000.00,580000.00,▲,5000.00,0.87,458797.00,265820.00,0.07,-39648.00,-1980.00,32092.00,26930.00,9535.00,45.60
6/23/2009,571000.00,580000.00,567000.00,575000.00, ,0.00,0.00,580246.00,333364.00,0.07,-40593.00,7351.00,40577.00,67985.00,-126957.00,45.58
6/22/2009,562000.00,582000.00,560000.00,575000.00,▲,13000.00,2.31,490199.00,280966.00,0.07,-58738.00,169582.00,-117194.00,9456.00,-55424.00,45.55
6/19/2009,569000.00,571000.00,561000.00,562000.00,▼,-3000.00,-0.53,395510.00,223559.00,0.07,58659.00,-38198.00,-14754.00,-41797.00,16200.00,45.63
6/18/2009,575000.00,579000.00,563000.00,565000.00,▼,-10000.00,-1.74,423443.00,241220.00,0.07,45790.00,-30415.00,-17109.00,-29648.00,-57798.00,45.64
6/17/2009,567000.00,579000.00,563000.00,575000.00,▲,10000.00,1.77,351077.00,201191.00,0.07,-35061.00,-77323.00,113962.00,44131.00,-45654.00,45.65
6/16/2009,570000.00,574000.00,565000.00,565000.00,▼,-14000.00,-2.42,393278.00,223528.00,0.07,100659.00,-6983.00,-96315.00,-129175.00,-28229.00,45.58
6/15/2009,584000.00,586000.00,571000.00,579000.00,▼,-5000.00,-0.86,400593.00,231018.00,0.07,46877.00,-101722.00,57248.00,55841.00,-107835.00,45.64
6/12/2009,589000.00,591000.00,583000.00,584000.00,▼,-1000.00,-0.17,351342.00,206106.00,0.07,-11632.00,-67181.00,96724.00,56700.00,-35122.00,45.60
6/11/2009,587000.00,598000.00,582000.00,585000.00,▼,-2000.00,-0.34,912977.00,537707.00,0.09,-138748.00,-51272.00,176092.00,206527.00,-8202.00,45.54
6/10/2009,567000.00,589000.00,564000.00,587000.00,▲,22000.00,3.89,763510.00,444056.00,0.09,-264623.00,126237.00,119459.00,155602.00,93640.00,45.42
6/9/2009,582000.00,583000.00,565000.00,565000.00,▼,-10000.00,-1.74,500905.00,288156.00,0.10,-105701.00,35804.00,72990.00,55149.00,-23705.00,45.34
6/8/2009,573000.00,579000.00,571000.00,575000.00,▲,6000.00,1.05,536395.00,308570.00,0.11,-83487.00,-17545.00,98445.00,142487.00,-3132.00,45.29
6/5/2009,564000.00,570000.00,555000.00,569000.00,▲,14000.00,2.52,621224.00,350996.00,0.11,-150931.00,34939.00,119926.00,133415.00,-127620.00,45.22
6/4/2009,557000.00,570000.00,547000.00,555000.00,▲,3000.00,0.54,591055.00,330537.00,0.11,-92992.00,83415.00,12776.00,63001.00,-119130.00,45.14
6/3/2009,558000.00,565000.00,551000.00,552000.00,▼,-4000.00,-0.72,386327.00,214896.00,0.11,33349.00,-21279.00,-1371.00,6930.00,6815.00,45.13
6/2/2009,566000.00,569000.00,555000.00,556000.00,▼,-2000.00,-0.36,557997.00,313474.00,0.11,-51605.00,-133695.00,192095.00,139602.00,-113877.00,45.13
6/1/2009,552000.00,558000.00,544000.00,558000.00, ,0.00,0.00,417569.00,230588.00,0.11,22729.00,-160238.00,154705.00,82492.00,-51010.00,45.00
5/29/2009,557000.00,561000.00,550000.00,558000.00,▼,-1000.00,-0.18,507107.00,282054.00,0.11,-21320.00,-140089.00,157836.00,81673.00,-127226.00,44.89
5/28/2009,540000.00,559000.00,536000.00,559000.00,▲,24000.00,4.49,661008.00,362343.00,0.11,-119061.00,66004.00,54950.00,99020.00,20367.00,44.79
5/27/2009,545000.00,551000.00,534000.00,535000.00,▼,-3000.00,-0.56,621474.00,337478.00,0.11,45747.00,-147788.00,105115.00,67505.00,-84424.00,44.75
5/26/2009,545000.00,547000.00,535000.00,538000.00,▼,-7000.00,-1.28,561091.00,303178.00,0.11,82987.00,-172390.00,85494.00,55648.00,-100365.00,44.68
5/25/2009,546000.00,554000.00,520000.00,545000.00,▼,-5000.00,-0.91,569233.00,308791.00,0.11,137904.00,-167807.00,25605.00,-3990.00,-109835.00,44.62
5/22/2009,557000.00,560000.00,550000.00,550000.00,▼,-13000.00,-2.31,513419.00,284455.00,0.11,133870.00,-128086.00,-8667.00,-51688.00,28378.00,44.60
5/21/2009,570000.00,573000.00,560000.00,563000.00,▼,-13000.00,-2.26,401741.00,226663.00,0.13,55640.00,-27463.00,-26659.00,-45709.00,19188.00,44.61
5/20/2009,573000.00,577000.00,570000.00,576000.00,▲,6000.00,1.05,424441.00,243371.00,0.13,-88827.00,-133596.00,225721.00,153436.00,1646.00,44.63
5/19/2009,567000.00,573000.00,562000.00,570000.00,▲,14000.00,2.52,558953.00,316986.00,0.12,-69449.00,-47770.00,120569.00,44160.00,-87636.00,44.47
5/18/2009,555000.00,560000.00,551000.00,556000.00,▲,1000.00,0.18,448912.00,249046.00,0.12,47527.00,-87037.00,47600.00,-19743.00,-129040.00,44.39
5/15/2009,558000.00,562000.00,553000.00,555000.00,▲,3000.00,0.54,470800.00,262315.00,0.11,18258.00,-77251.00,648759.00,4214.00,-31583.00,44.36
5/14/2009,556000.00,557000.00,551000.00,552000.00,▼,-8000.00,-1.43,616722.00,341153.00,0.10,128621.00,-168390.00,53559.00,51443.00,-101564.00,43.92
5/13/2009,563000.00,566000.00,557000.00,560000.00,▼,-1000.00,-0.18,587440.00,329549.00,0.11,74738.00,-45535.00,-22344.00,6821.00,92488.00,43.88
5/12/2009,563000.00,569000.00,560000.00,561000.00,▼,-2000.00,-0.36,478618.00,270358.00,0.10,15486.00,11088.00,-21757.00,-38934.00,66605.00,43.90
5/11/2009,566000.00,568000.00,558000.00,563000.00,▼,-6000.00,-1.05,645642.00,362140.00,0.09,206747.00,-257201.00,73500.00,-54994.00,-97163.00,43.91
5/8/2009,566000.00,574000.00,563000.00,569000.00,▲,3000.00,0.53,457850.00,260221.00,0.09,31696.00,-1679.00,-29172.00,-36242.00,58260.00,43.86
5/7/2009,572000.00,573000.00,559000.00,566000.00,▲,1000.00,0.18,692174.00,390345.00,0.05,237044.00,-139999.00,-94741.00,-161382.00,-40043.00,43.88
5/6/2009,575000.00,581000.00,563000.00,565000.00,▼,-17000.00,-2.92,1162246.00,661029.00,0.04,579181.00,-365389.00,-218798.00,-246748.00,-118066.00,43.95
5/4/2009,595000.00,597000.00,578000.00,582000.00,▼,-10000.00,-1.69,794074.00,462838.00,0.04,282520.00,-286166.00,-10648.00,-4628.00,-45436.00,44.10
4/30/2009,595000.00,602000.00,584000.00,592000.00,▲,6000.00,1.02,614575.00,364997.00,0.04,-74731.00,-55587.00,157988.00,122670.00,48008.00,44.10
4/29/2009,577000.00,586000.00,575000.00,586000.00,▲,11000.00,1.91,330345.00,191873.00,0.04,-25865.00,-2545.00,28951.00,4811.00,59273.00,44.00
4/28/2009,590000.00,590000.00,575000.00,575000.00,▼,-10000.00,-1.71,483330.00,281281.00,0.04,45321.00,35217.00,-84515.00,-63840.00,153368.00,43.98
4/27/2009,592000.00,594000.00,579000.00,585000.00,▼,-7000.00,-1.18,544508.00,318175.00,0.02,153913.00,-128926.00,-14154.00,-48254.00,-31356.00,44.03
4/24/2009,616000.00,627000.00,590000.00,592000.00,▼,-35000.00,-5.58,918606.00,554614.00,0.03,207824.00,-99055.00,-107361.00,-142624.00,49347.00,44.04
4/23/2009,614000.00,632000.00,611000.00,627000.00,▲,18000.00,2.96,648383.00,401755.00,0.02,-106026.00,27893.00,82494.00,112395.00,-20814.00,44.12
4/22/2009,598000.00,615000.00,594000.00,609000.00,▲,18000.00,3.05,823549.00,497830.00,0.02,-74209.00,4709.00,61011.00,34746.00,-116041.00,44.06
4/21/2009,581000.00,596000.00,578000.00,591000.00,▼,-1000.00,-0.17,366625.00,215092.00,0.02,-2711.00,18550.00,-24088.00,6253.00,-16597.00,44.02
4/20/2009,600000.00,601000.00,582000.00,592000.00,▼,-5000.00,-0.84,352314.00,207826.00,0.03,47441.00,-28697.00,-24477.00,-46051.00,-31323.00,44.03
4/17/2009,594000.00,604000.00,589000.00,597000.00,▲,16000.00,2.75,813278.00,486176.00,0.02,-131738.00,-67251.00,201340.00,195985.00,-97055.00,44.05
4/16/2009,596000.00,599000.00,580000.00,581000.00,▼,-4000.00,-0.68,585753.00,345391.00,0.01,-2925.00,-88415.00,87324.00,47022.00,-90572.00,43.91
4/15/2009,566000.00,585000.00,565000.00,585000.00,▲,10000.00,1.74,515900.00,295460.00,0.01,40717.00,37888.00,-83500.00,-49606.00,-3573.00,43.86
4/14/2009,585000.00,588000.00,571000.00,575000.00,▼,-8000.00,-1.37,511532.00,294725.00,0.00,122969.00,-109842.00,-14217.00,-29216.00,-49354.00,43.91
4/13/2009,594000.00,600000.00,582000.00,583000.00,▼,-20000.00,-3.32,414643.00,243983.00,0.01,96886.00,-130372.00,25532.00,5159.00,-33530.00,43.92
4/10/2009,597000.00,603000.00,588000.00,603000.00,▲,23000.00,3.97,654511.00,390720.00,0.01,-130751.00,-107954.00,242526.00,157221.00,-66624.00,43.90
4/9/2009,561000.00,584000.00,560000.00,580000.00,▲,23000.00,4.13,618462.00,353706.00,0.00,-6819.00,-94891.00,100343.00,9072.00,21238.00,43.74
4/8/2009,574000.00,578000.00,555000.00,557000.00,▼,-27000.00,-4.62,629676.00,354791.00,0.00,176489.00,65301.00,-244134.00,-294981.00,51526.00,43.67
4/7/2009,591000.00,595000.00,583000.00,584000.00,▼,-10000.00,-1.68,548239.00,322243.00,0.00,51706.00,131353.00,-193179.00,-180663.00,38612.00,43.84
4/6/2009,593000.00,613000.00,593000.00,594000.00,▲,1000.00,0.17,666796.00,402521.00,0.00,-62521.00,138449.00,-103183.00,18909.00,7933.00,43.97
4/3/2009,599000.00,600000.00,584000.00,593000.00,▲,2000.00,0.34,494771.00,292314.00,0.00,-5015.00,-58532.00,59532.00,43715.00,38552.00,44.04
4/2/2009,584000.00,591000.00,575000.00,591000.00,▲,21000.00,3.68,574300.00,336221.00,0.00,-87245.00,72372.00,14700.00,94299.00,-27774.00,44.00
4/1/2009,570000.00,580000.00,559000.00,570000.00,▲,2000.00,0.35,499210.00,284571.00,0.00,30120.00,-20362.00,-16825.00,-12240.00,30846.00,43.99
3/31/2009,564000.00,584000.00,563000.00,568000.00,▲,1000.00,0.18,400383.00,229499.00,0.00,-24964.00,67219.00,-43183.00,-23378.00,74307.00,44.00
3/30/2009,581000.00,590000.00,565000.00,567000.00,▼,-17000.00,-2.91,367430.00,212430.00,0.00,-3183.00,-13456.00,-583465.00,21882.00,16558.00,44.03
3/27/2009,581000.00,589000.00,574000.00,584000.00,▲,14000.00,2.46,570942.00,333286.00,0.00,-108183.00,-36815.00,158569.00,135426.00,204.00,44.42
3/26/2009,551000.00,571000.00,548000.00,570000.00,▲,14000.00,2.52,417543.00,234745.00,0.00,-72509.00,65127.00,15585.00,54827.00,40211.00,44.32
3/25/2009,550000.00,559000.00,550000.00,556000.00,▼,-3000.00,-0.54,255161.00,141567.00,0.00,-26266.00,11710.00,19895.00,15779.00,68436.00,44.31
3/24/2009,560000.00,560000.00,548000.00,559000.00,▲,10000.00,1.82,496199.00,273618.00,0.00,-30355.00,-73869.00,114438.00,78749.00,-8134.00,44.29
3/23/2009,542000.00,555000.00,542000.00,549000.00,▲,7000.00,1.29,348027.00,191681.00,0.00,-71123.00,-12515.00,89493.00,100752.00,107848.00,44.22
3/20/2009,535000.00,549000.00,535000.00,542000.00,▲,1000.00,0.18,351232.00,191256.00,0.00,-62913.00,1633.00,62602.00,92768.00,114198.00,44.15
3/19/2009,547000.00,549000.00,537000.00,541000.00,▲,1000.00,0.19,390350.00,211779.00,0.00,-39161.00,-15503.00,45351.00,16465.00,94568.00,44.11
3/18/2009,538000.00,541000.00,527000.00,540000.00,▲,6000.00,1.12,338260.00,180957.00,0.00,-15845.00,45022.00,-33312.00,8258.00,43131.00,44.08
3/17/2009,528000.00,537000.00,517000.00,534000.00,▲,11000.00,2.10,404265.00,212978.00,0.00,-21909.00,58569.00,-49112.00,-33012.00,165742.00,44.10
3/16/2009,526000.00,536000.00,517000.00,523000.00,▼,-5000.00,-0.95,294232.00,154980.00,0.00,-583.00,-4073.00,-5482.00,-3994.00,13104.00,44.14
3/13/2009,540000.00,550000.00,528000.00,528000.00,▼,-8000.00,-1.49,482577.00,260100.00,0.00,-67297.00,8497.00,-14782.00,59117.00,96459.00,44.14
3/12/2009,520000.00,536000.00,520000.00,536000.00,▲,11000.00,2.10,1015424.00,541214.00,0.01,-172967.00,181149.00,-13820.00,-77682.00,262780.00,44.15
3/11/2009,519000.00,525000.00,513000.00,525000.00,▲,21000.00,4.17,531834.00,276557.00,0.01,-144124.00,26865.00,131825.00,18416.00,139921.00,44.16
3/10/2009,505000.00,518000.00,502000.00,504000.00,▼,-11000.00,-2.14,409733.00,208361.00,0.01,15783.00,-64452.00,51900.00,21688.00,43647.00,44.07
3/9/2009,510000.00,516000.00,497500.00,515000.00,▲,12000.00,2.39,364505.00,184745.00,0.01,-55232.00,-31620.00,75544.00,94983.00,-17490.00,44.04
3/6/2009,496000.00,505000.00,494000.00,503000.00, ,0.00,0.00,388240.00,194044.00,0.02,-56969.00,40021.00,7179.00,27136.00,95280.00,43.98
3/5/2009,499000.00,506000.00,489500.00,503000.00,▲,14000.00,2.86,659652.00,329469.00,0.03,-158716.00,-62585.00,220150.00,226198.00,-92703.00,43.98
3/4/2009,478000.00,490500.00,469000.00,489000.00,▲,13500.00,2.84,522266.00,251728.00,0.03,-70915.00,59064.00,-2578.00,7790.00,-44130.00,43.83
3/3/2009,454500.00,479000.00,454500.00,475500.00,▲,13500.00,2.92,499864.00,234863.00,0.02,-82654.00,141100.00,-92670.00,-20424.00,9387.00,43.83
3/2/2009,475500.00,475500.00,458000.00,462000.00,▼,-15000.00,-3.14,495966.00,230135.00,0.03,90483.00,23972.00,-125598.00,-41219.00,-233560.00,43.89
2/27/2009,475000.00,493000.00,470500.00,477000.00, ,0.00,0.00,591657.00,285723.00,0.03,-47942.00,-12938.00,49139.00,91076.00,-125485.00,43.98
2/26/2009,479000.00,493000.00,465000.00,477000.00,▼,-1000.00,-0.21,439354.00,212056.00,0.03,-56152.00,48097.00,-9416.00,-4018.00,13212.00,43.95
2/25/2009,481500.00,483000.00,473500.00,478000.00,▲,10500.00,2.25,418548.00,199530.00,0.03,-5140.00,-9596.00,-7818.00,34119.00,-80767.00,43.95
